metagenome	source	domain	phylum	class	order	family	genus	species	abundance	avg eValue	avg % ident	avg align len	# hits	
4640044.3	M5RNA	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lanienae	2	-121.00	100.00	222.00	2	
4640030.3	M5RNA	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum deleyianum	2	-28.00	100.00	62.00	1	
4640032.3	M5RNA	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum deleyianum	1	-28.00	100.00	62.00	1	
4640039.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	Enterobacter gergoviae	2	-131.00	100.00	236.33	2	
4640033.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia	uncultured Escherichia sp.	1	-127.00	99.17	240.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	Klebsiella oxytoca	1	-87.00	98.31	178.00	1	
4640042.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Klebsiella	uncultured Klebsiella sp.	1	-124.00	100.00	225.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Salmonella	Salmonella enterica	1	-113.00	98.21	223.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Serratia marcescens	214	-137.00	100.00	247.00	1	
4640044.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	Serratia marcescens	6	-98.00	99.45	182.00	1	
4640045.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	uncultured Serratia sp.	1	-133.00	99.59	241.00	1	
4640043.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Serratia	uncultured Serratia sp.	2	-134.00	100.00	241.00	1	
4640033.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Shigella	Shigella dysenteriae	1	-130.00	98.39	248.00	1	
4640031.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella lytica	1	-47.00	100.00	94.00	1	
4640031.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Legionella sp. NML 93L054	1	-21.00	100.00	50.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	10	-139.00	100.00	250.00	1	
4640044.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	6	-139.00	100.00	250.00	1	
4640037.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	1242	-139.00	99.60	252.00	1	
4640045.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	3	-139.00	100.00	250.00	1	
4640032.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	17	-130.00	98.39	249.00	1	
4640046.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	2	-127.00	100.00	230.00	1	
4640034.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Histophilus	Histophilus somni	2	-140.00	100.00	252.00	1	
4640040.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica	4	-134.00	99.19	247.00	2	
4640032.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia haemolytica	46	-134.00	99.19	247.00	2	
4640039.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia sp. NCTC 11313	224	-134.00	99.19	247.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia sp. NCTC 11313	1	-134.00	99.19	247.00	1	
4640044.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Mannheimia	Mannheimia sp. NCTC 11313	1	-108.00	100.00	198.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter calcoaceticus	1	-133.00	99.17	242.00	1	
4640042.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter seohaensis	1	-90.00	99.41	169.00	1	
4640041.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter marincola	1	-110.00	100.00	202.00	1	
4640042.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Psychrobacter marincola	1	-112.00	100.00	204.00	1	
4640041.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pertucinogena	1	-133.00	99.59	241.00	1	
4640039.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	uncultured gamma proteobacterium	1	-137.00	100.00	247.00	1	
4640038.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	uncultured gamma proteobacterium	23	-45.00	100.00	91.00	1	
4640031.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	uncultured gamma proteobacterium	1	-48.00	100.00	96.00	1	
4640042.3	M5RNA	Bacteria	Proteobacteria	Gammaproteobacteria	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	unclassified (derived from Gammaproteobacteria)	uncultured gamma proteobacterium	1	-137.00	100.00	247.00	1	
4640033.3	M5RNA	Bacteria	Proteobacteria	unclassified (derived from Proteobacteria)	unclassified (derived from Proteobacteria)	unclassified (derived from Proteobacteria)	unclassified (derived from Proteobacteria)	uncultured proteobacterium	11	-137.00	99.60	247.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma arginini	97	-81.06	97.63	161.91	2	
4640044.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovigenitalium	91	-63.00	100.00	122.00	1	
4640037.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovigenitalium	4	-63.00	100.00	122.00	1	
4640045.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovigenitalium	280	-62.88	100.00	121.80	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovigenitalium	12	-63.00	100.00	122.00	1	
4640034.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma bovigenitalium	1	-63.00	100.00	122.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma californicum	1	-129.00	99.58	240.00	1	
4640030.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	2	-127.00	100.00	231.00	2	
4640037.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	4	-128.50	99.58	235.50	2	
4640031.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	138	-129.00	100.00	235.50	2	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	182	-62.21	98.53	131.44	2	
4640034.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	52	-58.00	100.00	115.00	2	
4640033.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma canadense	14	-128.50	99.58	235.50	2	
4640030.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma feliminutum	1	-47.00	100.00	96.00	1	
4640044.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma feliminutum	1	-47.00	100.00	96.00	1	
4640037.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma feliminutum	1	-47.00	100.00	96.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma feliminutum	14	-47.00	100.00	96.00	1	
4640044.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma phocirhinis	91	-22.00	100.00	52.00	1	
4640037.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma phocirhinis	4	-22.00	100.00	52.00	1	
4640045.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma phocirhinis	279	-22.00	100.00	52.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma phocirhinis	13	-22.23	100.00	52.38	1	
4640034.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma phocirhinis	1	-22.00	100.00	52.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma	Mycoplasma simbae	1	-63.00	100.00	123.00	1	
4640041.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	84	-47.00	99.01	101.00	1	
4640039.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	8	-47.00	99.01	101.00	1	
4640044.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	13	-43.00	96.81	94.00	1	
4640036.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	1	-42.00	95.74	94.00	1	
4640037.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	2	-46.00	97.91	97.50	1	
4640040.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	4	-70.00	97.24	145.00	1	
4640042.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	344	-47.00	99.01	101.00	1	
4640045.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	13	-43.31	96.98	94.54	1	
4640043.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma canigenitalium	1	-47.00	99.01	101.00	1	
4640032.3	M5RNA	Bacteria	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Ureaplasma	Ureaplasma gallorale	1	-37.00	100.00	78.00	1	
4640039.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	rumen bacterium NK3B85	4	-55.00	95.83	120.00	1	
4640040.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	rumen bacterium NK3B85	2	-29.00	100.00	64.00	1	
4640042.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	rumen bacterium NK3B85	1	-26.00	100.00	60.00	1	
4640045.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	rumen bacterium NK3B85	1	-24.00	100.00	56.00	1	
4640030.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	1	-131.00	100.00	237.00	1	
4640041.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	61	-83.31	99.96	155.90	9	
4640039.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	266	-128.88	100.00	233.20	17	
4640038.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	437	-109.12	99.85	200.06	18	
4640044.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	1	-38.00	100.00	79.00	1	
4640036.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	4	-124.00	99.77	224.00	2	
4640037.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	12	-30.43	100.00	67.86	2	
4640040.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	93	-104.94	99.75	195.28	17	
4640031.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	49	-88.34	99.40	166.26	20	
4640042.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	9	-91.04	100.00	169.21	7	
4640045.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	3	-106.00	99.84	196.33	3	
4640043.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	5	-97.80	99.91	181.60	4	
4640032.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	38	-89.38	99.95	166.09	18	
4640034.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	1	-131.00	100.00	237.00	1	
4640033.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured bacterium	201	-71.11	98.76	141.38	6	
4640033.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured marine bacterium	1	-128.00	100.00	232.00	1	
4640040.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured rumen bacterium	1	-20.00	100.00	50.00	1	
4640031.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured soil bacterium	1	-70.00	97.89	142.00	1	
4640032.3	M5RNA	Bacteria	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	unclassified (derived from Bacteria)	uncultured soil bacterium	3	-75.00	100.00	142.00	1	
4640044.3	M5RNA	Eukaryota	Arthropoda	Insecta	Isoptera	Rhinotermitidae	Coptotermes	Coptotermes formosanus	1	-23.00	100.00	53.00	1	
4640040.3	M5RNA	Eukaryota	Arthropoda	Insecta	Isoptera	Rhinotermitidae	Coptotermes	Coptotermes formosanus	118	-34.52	100.00	74.36	1	
4640042.3	M5RNA	Eukaryota	Arthropoda	Insecta	Isoptera	Rhinotermitidae	Coptotermes	Coptotermes formosanus	1	-21.00	100.00	51.00	1	
4640043.3	M5RNA	Eukaryota	Arthropoda	Insecta	Isoptera	Rhinotermitidae	Coptotermes	Coptotermes formosanus	6	-41.00	100.00	85.00	1	
4640041.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	65	-51.46	99.81	102.15	6	
4640039.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	25	-76.92	99.91	145.00	5	
4640038.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	127	-109.22	99.68	200.89	10	
4640044.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	49	-74.42	99.34	141.40	4	
4640042.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	4	-96.33	99.71	178.17	4	
4640043.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	37	-103.11	99.67	190.17	6	
4640032.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	19	-91.67	99.09	173.95	6	
4640034.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	8	-43.00	100.00	87.00	1	
4640033.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	199	-104.35	98.78	196.44	8	
4640040.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	18	-59.01	99.71	117.04	5	
4640031.3	M5RNA	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	unassigned	9	-89.86	99.74	167.68	7	
4640038.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	uncultured organism	7	-32.33	100.00	69.67	2	
4640037.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	uncultured prokaryote	1	-116.00	99.07	214.00	1	
4640041.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unidentified	1	-22.00	100.00	52.00	1	
4640039.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unidentified	1	-46.00	100.00	93.00	1	
4640040.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unidentified	1	-112.00	99.52	207.00	1	
4640033.3	M5RNA	unclassified sequences	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unclassified (derived from unclassified sequences)	unidentified	1	-130.00	98.39	248.00	1	
